date,age_days,price,pred_price,residual_ln
2015-08-25,2425.0,221.60899353027344,464.06587567340586,-0.7391119770105519
2015-08-26,2426.0,225.83099365234375,465.1991055176033,-0.7226785940305556
2015-08-27,2427.0,224.7689971923828,466.33463392884624,-0.7298302793125844
2015-08-28,2428.0,231.39599609375,467.47246461943223,-0.7032099361401105
2015-08-29,2429.0,229.77999877929688,468.61260130611805,-0.7126540929910261
2015-08-30,2430.0,228.76100158691406,469.75504771012555,-0.719533586392167
2015-08-31,2431.0,230.05599975585938,470.89980755714805,-0.716322592092288
2015-09-01,2432.0,228.12100219726562,472.04688457735267,-0.7272021128156929
2015-09-02,2433.0,229.28399658203125,473.1962825053802,-0.7245488810603229
2015-09-03,2434.0,227.18299865722656,474.3480050803541,-0.7361853860508498
2015-09-04,2435.0,230.29800415039062,475.5020560458801,-0.7249970654562325
2015-09-05,2436.0,235.0189971923828,476.6584391500558,-0.7071338239191443
2015-09-06,2437.0,239.83999633789062,477.81715814545953,-0.6892561258888223
2015-09-07,2438.0,239.8470001220703,478.9782167891738,-0.6916538993836294
2015-09-08,2439.0,243.60699462890625,480.14161884277775,-0.678524850635327
2015-09-09,2440.0,238.16799926757812,481.3073680723428,-0.7035297809501531
2015-09-10,2441.0,238.4770050048828,482.4754682484597,-0.7046571858718202
2015-09-11,2442.0,240.10699462890625,483.6459231462172,-0.7002684402942201
2015-09-12,2443.0,235.22900390625,484.81873654521496,-0.7232155576479737
2015-09-13,2444.0,230.51199340820312,485.99391222957314,-0.7458932043226527
2015-09-14,2445.0,230.6439971923828,487.1714539879355,-0.7477407386480746
2015-09-15,2446.0,230.3040008544922,488.35136561345786,-0.7516349792365338
2015-09-16,2447.0,229.09100341796875,489.53365090382516,-0.7593338856179486
2015-09-17,2448.0,229.80999755859375,490.7183136612643,-0.7586173939566736
2015-09-18,2449.0,232.97500610351562,491.90535769251215,-0.747355157704817
2015-09-19,2450.0,231.4929962158203,493.0947868088605,-0.756151801753167
2015-09-20,2451.0,231.21200561523438,494.2866048261406,-0.7597804578146423
